2.319485694169998169e-01
1.023711487650871277e-01
4.855518639087677002e-01
-6.042119488120079041e-02
-3.405091166496276855e-02
1.055383458733558655e-01
4.920269846916198730e-01
1.963013559579849243e-01
6.070293188095092773e-01
4.841643571853637695e-01
5.421229600906372070e-01
3.826771080493927002e-01
5.944588780403137207e-01
5.956745743751525879e-01
-4.263098910450935364e-02
7.407371401786804199e-01
