3.880213201045989990e-01
-1.776081509888172150e-02
1.069676801562309265e-01
5.119544863700866699e-01
2.141693979501724243e-01
-4.839077964425086975e-02
1.512721879407763481e-03
4.354363083839416504e-01
2.640874981880187988e-01
5.416290760040283203e-01
6.095110177993774414e-01
4.386233091354370117e-01
5.139474868774414062e-01
3.756518363952636719e-01
0.000000000000000000e+00
5.397458076477050781e-01
4.384299218654632568e-01
3.323832750320434570e-01
4.037569761276245117e-01
2.602479457855224609e-01
